/*********************************************
 * OPL  Data
[8.52889973897284 6.96985016516207 5.46892272060727 6.64542243119465]
[10.32341888536 11.0355314586963 5.58513938112396 5.46003364085268]
[10.7735625926033 7.16953142150345 6.92014289997918 5.9238520695844]
[7.55093784077868 9.44647921925647 7.21664746852131 6.2788514911279]
[9.62596653842849 5.88567534802381 6.11774137291483 6.28018585732834]
[11.9905587452976 6.5755289730328 7.06030048783627 5.23670150051652]
[5.03411295284951 10.5214641819055 6.50095483089807 6.74209180577555]
[7.8002810997726 8.28629121722004 7.1297480852061 6.7024503441994]
[7.73631272916021 7.45808148175506 8.45247576536134 6.49058097415757]
[11.2341681649385 7.95474296862696 6.50243851014053 5.59120391648962]
[7.09725688886603 8.17772560466632 6.43197467256652 6.28196548597549]
[6.06721218450174 9.61291857486531 5.55232674537222 5.777390580756]
[6.91182169011372 5.71966690629576 6.8857342728708 6.79190046527277]
[11.4326307755438 9.14753515458979 5.49234725777239 5.56545827576078]
[6.10442412021744 11.6370524740558 5.770730351412 5.95875784086201]
[7.79530421548687 8.63941641824165 6.8035107850486 5.79802717255638]
[5.97460290995142 6.2965196439707 6.48697365746659 6.56085908580382]
[5.37153033692598 8.28542269331343 9.35904151427745 7.09488075152645]
[10.9830085897641 7.42174785300727 5.74601593669092 6.09820501628696]
[10.619956622044 9.19920143692489 8.02618237892971 5.69750321097886]
[9.2067614477857 5.27581729565469 6.65553623820196 6.39988503628114]
[5.51469543593703 7.56065167775255 9.12657739897501 6.9154297840498]
[7.35687183803275 11.5164351132967 7.40175333741161 5.93914654065964]
[9.9065592826946 5.24272105412995 7.4172995222702 6.61637717897134]
[5.48169307443089 6.81835810331906 9.75988096091039 7.24041896647743]
[6.05397451273004 7.26085837354524 7.96385430060977 6.34496453656496]
[5.42395926573015 8.25255969304952 8.4128257078272 7.21026578596485]
[9.50318217973786 5.43794920533172 8.56263874224007 6.24758482193965]
[8.88276498838949 6.82477882091041 7.10642642971951 6.03720152588604]
[8.39741975671696 9.64236532671571 9.09730031709288 6.70175882180912]
[7.78900002051547 9.28070407800652 8.50972885085043 6.21114509615901]
[7.92636786991514 5.53837399253004 10.8365491609378 7.6195878168044]
[11.1146116120332 5.55845070331655 9.25291849665389 5.95008107663489]
[5.02149043208112 11.4137137218138 5.80398033073346 6.51738981993989]
[11.4807834620332 8.47704144267034 5.74253655197922 5.45569809991653]
[8.83184535794433 6.76141277041931 7.8358758261436 6.83589416874393]
[5.07038905785538 10.453323812426 8.54708206279438 6.23197189792321]
[6.71116898421232 8.25204614731012 8.29050057655135 6.31067913527759]
[10.5192940604737 10.2897352541007 6.00289265448513 5.14933171425636]
[10.2949745698136 10.6820812011442 7.03753684234383 5.32719897301818]
[8.13815209584348 8.6159788033379 6.96354393359078 5.91919444479614]
[7.36376056784954 10.2118904535522 5.45491173026178 5.01338722943356]
[8.4737718945016 5.72371723955092 7.10919848504961 6.58214319341746]
[7.47813792574348 7.22574342693857 8.50323734325175 6.66680930680174]
[8.90667539937334 10.2010572249285 6.01297237539026 5.84230955726383]
[6.78199790091153 10.460366743099 5.6148532064018 5.23402095036222]
[6.48749431858304 8.4536222223244 8.21207124050101 6.54677358535499]
[11.2909927451544 5.98282622407232 8.55660392484908 6.28483171585808]
[8.1072628357039 5.68014046152477 5.62849632796383 7.02088460874906]
[9.55391602177655 6.49100599458483 5.16927356856982 6.51376936126915]
[7.0549721046794 8.18673259313537 8.13520667044869 5.91295390431739]
[6.88310571042634 7.97471610437485 7.55092756534346 6.1494829662144]
[6.3209547897519 9.94888184039666 7.19458212076353 5.91893030306753]
[6.6082026181361 11.0767341944397 6.83906381087271 5.86694607188033]
[6.55643935609425 11.0724690445077 7.55631463184479 5.38893993481232]
[8.71271470812222 10.8314205229607 5.42090928896153 5.44363592793756]
[7.57585885001514 9.93253424796293 8.01956721088953 5.86304095786489]
[7.55820021981109 10.561933940171 6.47691752091186 5.65613099519508]
[10.9223114288752 5.42350072271081 8.33092802809162 5.95939907364783]
[10.0525919976801 5.2129791033688 10.5596709006893 6.9061430962852]
[7.289721180307 6.15290907738937 6.91146311463269 6.53296156537107]
[10.683758086084 6.37408634229593 8.39036131797875 5.29317629692604]
[10.6599359529132 6.73954104299575 8.16687572912629 5.93818279909407]
[8.72481033727158 6.07107691623867 9.29602777379678 5.90406640297357]
[10.423974891289 8.30325663362448 11.4094411988607 6.69209389301458]
[8.89305116811808 10.1169693580256 6.56835841643131 5.64335925750098]
[8.8625969613796 5.66549084940113 6.28865059458557 6.5786014790053]
[11.8848761806644 6.8226251831232 5.53623377666649 5.27856253393897]
[6.2513571235587 11.4869855989269 5.26994097870603 5.91421723311882]
[8.89559011017193 5.21879414537384 9.05718003494242 6.5947099448538]
[5.83410171722036 7.78387134162624 5.27767174516587 6.88683760312928]
[8.59201873955329 7.10724854353177 7.37593066782935 6.4580180096837]
[10.0930981144129 9.58654520426869 5.2106970044807 5.08798216785886]
[9.78654643381281 6.56236474779156 6.41237382240481 5.76321899566453]
[6.24206276981026 7.75538666008224 9.65843233878449 7.00709001405198]
[5.91450456316595 9.11540504500118 7.82563905141824 6.43865532139281]
[5.59059639053344 7.91136601895504 6.38204149290675 5.90473369595357]
[6.23811169590093 8.19609178212096 6.02761094839977 5.54605719255008]
[8.43836017215061 8.91191332556945 5.96811546861146 5.66119552639371]
[11.3105998692675 6.11144408990666 6.30974168206574 5.46750112260051]
[9.01943010905637 8.4078821503588 8.48944048295292 5.66786215181214]
[5.81200644205642 9.3418463028292 7.58177827220469 5.85578601834454]
[6.04765890733905 10.7242066016806 5.38238809605719 5.73956302330891]
[9.65153479362754 7.82983627288382 7.14198052650839 6.9958533156778]
[10.6802674334211 10.6386548774822 8.20762073260113 5.21006815858674]
[8.9468696104403 9.93242597172953 8.94681263641797 6.26660548446937]
[9.11155512593721 5.20839747765247 8.44026528639506 6.97161947429561]
[10.3889773987589 10.376864246519 7.42089341532029 5.7038957055446]
[8.80093050638926 5.63066908606867 9.38466467136081 6.55585847466269]
[6.75254537312589 9.38038566760879 8.6614830104856 6.10719796155117]
[5.11978079372004 7.92690777614929 8.95742506601324 6.734596895388]
[6.62322528873104 5.65922098452238 8.09289855236837 6.1454356897653]
[8.63803899658732 7.2497059422319 8.44445593364104 6.08816061079017]
[8.47653814410476 6.67617988205114 8.04806961175476 5.93045373612169]
[5.34099668793156 10.1366915716393 6.69630995777123 5.69414838710237]
[7.79235594543143 7.33276356358228 9.05186675928049 6.95290623848032]
[11.252448424301 6.74502126418756 6.95017480030871 6.1322435189595]
[10.0802824299421 5.71398038088466 8.46390223489715 5.93252657582664]
[9.8754109975327 6.85146509245195 9.9702499360301 6.09320191593472]
[6.25861410711758 5.91813256962885 8.17826835506673 7.12482246738004]
[9.39693935266051 8.95576717314225 8.7115764698414 5.67681297124345]
[5.02247381770819 7.62970187878101 6.49420797661673 6.87335809353316]
[7.02212450319674 8.65175639210118 7.90365529520524 6.90555896315337]
[9.63661021953689 8.91525812051125 9.427499044042 6.38939930217252]
[11.8284510896741 11.2609292280539 9.13262151359729 5.61714641623798]
[6.99632619605149 9.93197846422441 6.31617948365335 5.79506508929864]
[11.8717756864747 6.36606301896011 8.16510282317402 5.85341022274975]
[11.1897122613063 8.58442478956393 8.0528839605616 5.30211878752654]
[5.64887897171945 5.55882761433908 10.0159389017288 8.09143629425787]
[10.0538460109894 8.00169168786394 7.10885948430958 6.12353437668716]
[6.46739198305726 9.57270494034885 8.66088945903752 6.40966903969397]
[9.10604617740549 6.20176983499406 7.7488618583276 5.81942368819441]
[10.1429075304055 7.64652351861835 7.69846089481517 5.96706749337905]
[11.2876005775386 6.56323620852852 5.05314698075066 5.12418764244038]
[11.6557080035723 7.05850082955774 5.22093415105235 6.1033309928172]
[6.65020418229703 9.86212351003259 7.52622455869408 6.57470474876206]
[9.27419136403672 8.15742764963918 7.53850498697036 5.13776724457354]
[11.4743280179534 9.09930383405618 6.56463489170065 5.49723409708363]
[5.93015150843177 9.64222538790046 7.20852192687479 7.15667673017677]
[11.0816880101038 7.76224465282946 6.57331926302851 5.40579304553248]
[5.20037727421285 6.06365919077183 8.16286407536969 6.71395150350621]
[9.80186961281977 10.9306846174872 5.35699631808831 5.84901451949926]
[6.60263306588595 8.00285177871135 7.13003624392641 7.29106358946712]
[9.47648351596662 9.32611457250072 5.9444329251584 5.4844874026028]
[7.2909468121074 5.23340360672557 6.24846160869902 6.58444549866793]
[11.8671927299222 8.76535086282934 5.80406065728846 5.18354827278742]
[8.90677566881911 5.16155906577327 6.53246474685674 6.37677834326466]
[7.13397079990558 7.65369287362955 6.05360975397659 6.32839268610679]
[9.67808721891933 9.69267122516337 7.97461995102012 5.59926033109546]
[7.55088869307593 5.12397906821762 7.82592236367776 6.93455083188459]
[9.71583137996348 9.92155596024748 6.56514622554674 5.4010282457846]
[11.0931762673109 8.08279728886063 6.49127434666301 5.27953378930547]
[6.51111746683677 5.18787399626093 8.28080464526108 6.17600690814684]
[6.33900039784526 8.08833589866082 6.95521543635264 6.46327075619708]
[9.19639560904627 7.54743816433546 6.97738266602059 5.35593571079978]
[11.0076572645534 6.89222889461012 6.75876143275319 6.15004097538212]
[9.17529919036547 7.82596863271596 7.67366775139537 6.20297187433056]
[9.94681530525138 10.5994571353903 7.32075530415065 5.78472098019559]
[11.9494198550125 7.77153008163918 8.52508622715938 5.82915639773235]
[6.14110060999468 7.88897834599786 6.23048926434525 6.70214660090304]
[5.55152349928421 5.60264256601228 7.57668449985241 6.13134119356062]
[10.6434863977803 6.80163599602991 8.40175645110364 5.27637154627027]
[5.1894895569691 6.26495925199651 8.16772409898608 6.48625200322847]
[8.55183699742778 6.37046956692979 6.88900892910938 5.99730857695803]
[10.9565583356702 6.05258675674733 6.11304087123814 5.88427123714786]
[7.30622889583007 7.22146925901291 9.50861878224385 6.84332944086892]
[7.45924810247651 10.1062838671139 5.78830420795214 6.39694061928178]
[10.3364978095652 7.1958993045178 9.0075677134925 6.49081680245845]
[8.03077765338682 8.35631435339113 6.41196538574161 6.1701551157451]
[11.4082527362974 6.31076917308139 6.98166359789858 5.61784839737494]
[5.33034419156089 8.44527842769207 8.02939080450141 6.58318426701694]
[11.0984605012246 9.9181545094627 8.57282266764809 6.10798274320336]
[6.60560561689447 11.8303792533828 5.16359783512702 6.77512101099543]
[6.09744783836469 5.75638119226077 7.40184581595486 6.91230114510618]
[7.77036310390322 7.78100420781847 7.66826475837808 6.71059701304343]
[6.67616967005871 9.27250244230854 7.17949348722549 6.02246212922628]
[9.92896724676131 8.65637321470933 6.18635245927431 6.26229043680703]
[8.80399046040837 8.72612126935691 8.01310831866523 5.8992965940566]
[5.86109858730494 8.10083210801054 5.63073244378388 7.12320014511808]
[7.93781862896663 7.98761763151287 8.25174995995443 5.91353902238436]
[10.8749002011037 7.14413335003077 7.64583296335342 6.04272703622095]
[8.72324283550917 5.61222215478084 9.14344018154589 6.42100875882422]
[10.0281362451901 8.81403066961744 7.15882742025316 5.74381753821562]
[5.51103974278142 8.70473831182879 6.00849828719087 6.35529464119592]
[6.04969585078063 6.89916043779264 9.84546551377848 7.11212769422515]
[9.95403100685423 7.71549357931017 9.28457297506766 6.47274339109775]
[10.2427262218837 5.80234440186986 6.2518062706559 6.48816882901587]
[5.80142101735279 9.19562350717159 5.85219705672654 7.02694276502626]
[10.8740395150036 8.4262310491658 6.27377604492283 5.45636843810535]
[8.74908086274928 8.12513602806215 7.10054163333728 6.46426284938822]
[5.41835192127473 8.39585988450279 9.6768410687072 6.8876623863386]
[6.70230368200063 10.4203253507517 7.67302512802413 6.47965159405101]
[8.61544820406341 9.54592430552043 6.1680170149419 6.53723715258558]
[10.1684373930877 11.7974687045414 7.35178470989236 5.51088432388071]
[11.6995755251351 11.3217910026703 5.98353069139901 5.76952500185231]
[10.0991482696751 6.88407885116844 7.28736632464523 5.99259613363338]
[6.77408823771509 9.23291566152035 6.35863337412696 6.88146783817244]
[10.7444360095014 5.44684879589261 8.58400801455094 5.85354584330357]
[9.90964182888916 5.52421856807758 6.28676558613351 6.31768334598881]
[9.8330039730401 6.25733100259517 9.52366865073368 6.49828474089236]
[8.18694363210799 10.4369966620089 5.03844562826845 5.83353157419138]
[7.52141687748401 6.44249665854113 10.0692881637251 6.85250670108771]
[10.2079230472246 7.42321743766381 7.61693324147352 5.50721658243795]
[9.60779896012387 10.7427516217568 7.2733248229615 5.59794336056562]
[5.5428730378238 6.00326772027448 8.07489606158213 6.79912412728752]
[5.34040435020466 7.80615410294921 6.58383340724486 6.9173157339712]
[10.4190201834952 10.8570953419303 5.88169504618308 5.52813448355704]
[10.5718027070711 7.51070912546104 5.42305568149641 5.82124160973292]
[6.95089083871668 8.71647413719576 7.41338457950488 6.03018235117649]
[9.73847093883655 6.49893615126926 6.46408736244514 6.02801320703895]
[9.16924418772337 11.9943509400346 5.0908761341947 5.5861730924332]
[9.42402182792421 11.6264156302643 7.23099200817622 5.50986245901251]
[11.5348361148748 6.4420110705576 7.95555053133469 6.08218932545028]
[10.8859859427459 6.52049628626123 5.13741884090172 5.49153749380335]
[11.1659493292673 6.50067376052887 8.10553005774712 6.24974133574905]
[7.45466151543411 6.80709279060768 6.54371166234567 6.3907460643523]
[9.74770064421965 7.70342224024417 6.21266400210693 5.9244431618556]
[8.34985169890918 7.35704343823373 6.80633327350296 6.54971923128356]];
